dat_iniciosemana;dat_fimsemana;ano_referencia;mes_referencia;num_revisao;nom_semanaoperativa;cod_modelos;id_subsistema;nom_subsistema;nom_usina;val_cvu
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;62;SE;SUDESTE;SEROPEDICA;799.59
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;54;SE;SUDESTE;JUIZ DE FO;832.19
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;248;SE;SUDESTE;MPPAULINIA;903.24
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;251;SE;SUDESTE;POVOACAO I;911.63
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;253;SE;SUDESTE;VIANA I;911.63
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;247;SE;SUDESTE;LORM_PCS;911.63
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;90;SE;SUDESTE;M.LAGO;928.35
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;49;SE;SUDESTE;VIANA;984.28
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;334;SE;SUDESTE;W.ARJONA;1413.22
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;182;SE;SUDESTE;PALMEIR_GO;1729.19
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;194;SE;SUDESTE;TNORTE 2;2997.89
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;203;N;NORTE;C. ROCHA;0.00
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;207;N;NORTE;PONTA NEGR;0.00
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;205;N;NORTE;MANAUARA;0.00
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;209;N;NORTE;TAMBAQUI;0.00
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;204;N;NORTE;JARAQUI;0.00
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;201;N;NORTE;APARECIDA;85.94
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;140;N;NORTE;UTE MAUA 3;85.94
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;212;N;NORTE;MARANHAO3;105.87
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;36;N;NORTE;MARANHAOIV;149.36
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;21;N;NORTE;MARANHAO V;149.36
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;116;N;NORTE;PARNAIB_IV;151.69
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;239;N;NORTE;PARNAIBA_V;197.39
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;46;N;NORTE;N.VENECIA2;286.88
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;176;N;NORTE;P. ITAQUI;301.85
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;73;N;NORTE;GERAMAR1;984.26
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;70;N;NORTE;GERAMAR2;984.26
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;144;NE;NORDESTE;PETROLINA;0.00
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;161;NE;NORDESTE;POTIGUAR_3;0.00
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;151;NE;NORDESTE;POTIGUAR;0.00
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;106;NE;NORDESTE;ERB CANDEI;108.45
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;147;NE;NORDESTE;PROSPERIDA;204.55
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;223;NE;NORDESTE;PROSP_III;208.41
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;96;NE;NORDESTE;TERMOPE;218.54
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;241;NE;NORDESTE;PROSP_II;246.30
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;167;NE;NORDESTE;P.PECEM1;300.59
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;163;NE;NORDESTE;P.PECEM2;309.34
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;224;NE;NORDESTE;PSERGIPE I;335.32
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;83;NE;NORDESTE;JS_PEREIRA;450.86
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;221;NE;NORDESTE;SYKUE I;510.12
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;58;NE;NORDESTE;TERMOCEARA;560.34
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;43;NE;NORDESTE;C.FURTADO;629.71
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;98;NE;NORDESTE;PERNAMBU_3;844.30
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;57;NE;NORDESTE;MARACANAU;954.72
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;152;NE;NORDESTE;TERMOCABO;972.32
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;67;NE;NORDESTE;TERMONE;977.78
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;69;NE;NORDESTE;TERMOPB;977.78
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;52;NE;NORDESTE;CAMPINA_GR;984.30
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;170;NE;NORDESTE;SUAPE II;999.92
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;55;NE;NORDESTE;GLOBAL II;1115.89
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;53;NE;NORDESTE;GLOBAL I;1115.89
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;35;S;SUL;URUGUAIANA;0.00
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;107;S;SUL;PAMPA SUL;86.15
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;156;S;SUL;CANDIOTA_3;108.24
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;149;S;SUL;SAO SEPE;108.38
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;24;S;SUL;J.LACER. C;311.53
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;28;S;SUL;FIGUEIRA;330.64
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;25;S;SUL;J.LACER. B;362.67
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;27;S;SUL;J.LAC. A2;372.62
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;26;S;SUL;J.LAC. A1;434.59
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;254;S;SUL;B.BONITA I;742.99
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;64;S;SUL;S.TIARAJU;1196.59
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;48;S;SUL;ARAUCARIA;2305.34
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;153;SE;SUDESTE;DAIA;0.00
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;65;SE;SUDESTE;ATLAN_CSA;0.00
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;434;SE;SUDESTE;W.ARJONA O;0.00
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;108;SE;SUDESTE;XAVANTES;0.00
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;12;SE;SUDESTE;CUIABA CC;0.00
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;13;SE;SUDESTE;ANGRA 2;20.12
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;1;SE;SUDESTE;ANGRA 1;31.17
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;171;SE;SUDESTE;NORTEFLU 1;99.47
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;172;SE;SUDESTE;NORTEFLU 2;116.49
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;229;SE;SUDESTE;O.PINTADA;138.91
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;236;SE;SUDESTE;M.AZUL;148.02
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;146;SE;SUDESTE;UTE STA VI;150.06
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;211;SE;SUDESTE;BAIXADA FL;156.74
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;86;SE;SUDESTE;SANTA CRUZ;159.77
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;173;SE;SUDESTE;NORTEFLU 3;222.02
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;15;SE;SUDESTE;LUIZORMELO;236.79
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;183;SE;SUDESTE;ATLANTICO;240.71
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;137;SE;SUDESTE;UTE GNA I;299.41
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;4;SE;SUDESTE;ST.CRUZ 34;310.41
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;47;SE;SUDESTE;TERMORIO;404.79
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;97;SE;SUDESTE;CUBATAO;417.74
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;50;SE;SUDESTE;PIRAT.12 O;470.34
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;63;SE;SUDESTE;AUR.CHAVES;575.06
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;246;SE;SUDESTE;KARKEY 019;638.35
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;245;SE;SUDESTE;KARKEY 013;638.35
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;174;SE;SUDESTE;NORTEFLU 4;641.91
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;68;SE;SUDESTE;TRES LAGOA;652.08
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;249;SE;SUDESTE;PORSUD I;751.34
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;250;SE;SUDESTE;PORSUD II;752.65
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;110;SE;SUDESTE;FGASPARIAN;762.29
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;62;SE;SUDESTE;SEROPEDICA;799.59
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;54;SE;SUDESTE;JUIZ DE FO;832.19
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;248;SE;SUDESTE;MPPAULINIA;903.24
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;253;SE;SUDESTE;VIANA I;911.63
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;247;SE;SUDESTE;LORM_PCS;911.63
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;251;SE;SUDESTE;POVOACAO I;911.63
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;90;SE;SUDESTE;M.LAGO;928.35
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;49;SE;SUDESTE;VIANA;984.28
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;334;SE;SUDESTE;W.ARJONA;1413.22
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;182;SE;SUDESTE;PALMEIR_GO;1729.19
2024-02-17;2024-02-23;2024;2;3;PMO Fevereiro 2024 - Revisão 3;194;SE;SUDESTE;TNORTE 2;2997.89
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;207;N;NORTE;PONTA NEGR;0.00
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;203;N;NORTE;C. ROCHA;0.00
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;205;N;NORTE;MANAUARA;0.00
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;204;N;NORTE;JARAQUI;0.00
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;209;N;NORTE;TAMBAQUI;0.00
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;140;N;NORTE;UTE MAUA 3;85.94
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;201;N;NORTE;APARECIDA;85.94
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;212;N;NORTE;MARANHAO3;105.87
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;36;N;NORTE;MARANHAOIV;149.36
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;21;N;NORTE;MARANHAO V;149.36
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;116;N;NORTE;PARNAIB_IV;151.69
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;239;N;NORTE;PARNAIBA_V;197.39
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;46;N;NORTE;N.VENECIA2;286.88
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;176;N;NORTE;P. ITAQUI;301.85
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;70;N;NORTE;GERAMAR2;984.26
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;73;N;NORTE;GERAMAR1;984.26
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;151;NE;NORDESTE;POTIGUAR;0.00
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;161;NE;NORDESTE;POTIGUAR_3;0.00
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;144;NE;NORDESTE;PETROLINA;0.00
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;106;NE;NORDESTE;ERB CANDEI;108.45
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;147;NE;NORDESTE;PROSPERIDA;204.55
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;223;NE;NORDESTE;PROSP_III;208.41
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;96;NE;NORDESTE;TERMOPE;231.60
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;241;NE;NORDESTE;PROSP_II;246.30
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;167;NE;NORDESTE;P.PECEM1;300.59
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;163;NE;NORDESTE;P.PECEM2;309.34
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;224;NE;NORDESTE;PSERGIPE I;335.32
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;83;NE;NORDESTE;JS_PEREIRA;450.86
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;221;NE;NORDESTE;SYKUE I;510.12
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;58;NE;NORDESTE;TERMOCEARA;560.49
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;43;NE;NORDESTE;C.FURTADO;629.71
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;98;NE;NORDESTE;PERNAMBU_3;844.30
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;57;NE;NORDESTE;MARACANAU;954.72
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;152;NE;NORDESTE;TERMOCABO;972.32
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;67;NE;NORDESTE;TERMONE;977.78
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;69;NE;NORDESTE;TERMOPB;977.78
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;52;NE;NORDESTE;CAMPINA_GR;984.30
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;170;NE;NORDESTE;SUAPE II;999.92
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;53;NE;NORDESTE;GLOBAL I;1115.89
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;55;NE;NORDESTE;GLOBAL II;1115.89
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;35;S;SUL;URUGUAIANA;0.00
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;107;S;SUL;PAMPA SUL;86.15
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;149;S;SUL;SAO SEPE;108.38
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;156;S;SUL;CANDIOTA_3;108.41
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;24;S;SUL;J.LACER. C;311.53
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;28;S;SUL;FIGUEIRA;330.64
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;25;S;SUL;J.LACER. B;362.67
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;27;S;SUL;J.LAC. A2;372.62
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;26;S;SUL;J.LAC. A1;434.59
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;254;S;SUL;B.BONITA I;742.99
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;64;S;SUL;S.TIARAJU;1196.59
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;48;S;SUL;ARAUCARIA;2305.34
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;65;SE;SUDESTE;ATLAN_CSA;0.00
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;12;SE;SUDESTE;CUIABA CC;0.00
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;434;SE;SUDESTE;W.ARJONA O;0.00
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;153;SE;SUDESTE;DAIA;0.00
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;108;SE;SUDESTE;XAVANTES;0.00
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;13;SE;SUDESTE;ANGRA 2;20.12
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;1;SE;SUDESTE;ANGRA 1;31.17
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;171;SE;SUDESTE;NORTEFLU 1;100.89
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;172;SE;SUDESTE;NORTEFLU 2;117.31
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;229;SE;SUDESTE;O.PINTADA;138.91
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;236;SE;SUDESTE;M.AZUL;148.02
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;146;SE;SUDESTE;UTE STA VI;150.06
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;211;SE;SUDESTE;BAIXADA FL;156.74
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;86;SE;SUDESTE;SANTA CRUZ;159.77
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;173;SE;SUDESTE;NORTEFLU 3;224.64
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;15;SE;SUDESTE;LUIZORMELO;236.79
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;183;SE;SUDESTE;ATLANTICO;241.26
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;137;SE;SUDESTE;UTE GNA I;299.41
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;4;SE;SUDESTE;ST.CRUZ 34;310.41
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;47;SE;SUDESTE;TERMORIO;404.90
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;97;SE;SUDESTE;CUBATAO;418.38
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;50;SE;SUDESTE;PIRAT.12 O;470.34
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;63;SE;SUDESTE;AUR.CHAVES;575.06
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;245;SE;SUDESTE;KARKEY 013;638.35
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;246;SE;SUDESTE;KARKEY 019;638.35
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;68;SE;SUDESTE;TRES LAGOA;652.08
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;174;SE;SUDESTE;NORTEFLU 4;659.62
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;249;SE;SUDESTE;PORSUD I;751.34
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;250;SE;SUDESTE;PORSUD II;752.65
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;110;SE;SUDESTE;FGASPARIAN;762.29
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;62;SE;SUDESTE;SEROPEDICA;799.59
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;54;SE;SUDESTE;JUIZ DE FO;832.19
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;248;SE;SUDESTE;MPPAULINIA;903.24
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;251;SE;SUDESTE;POVOACAO I;911.63
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;247;SE;SUDESTE;LORM_PCS;911.63
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;253;SE;SUDESTE;VIANA I;911.63
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;90;SE;SUDESTE;M.LAGO;928.54
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;49;SE;SUDESTE;VIANA;984.28
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;334;SE;SUDESTE;W.ARJONA;1413.22
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;182;SE;SUDESTE;PALMEIR_GO;1729.31
2024-02-24;2024-03-01;2024;3;0;PMO Março 2024;194;SE;SUDESTE;TNORTE 2;2997.89
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;204;N;NORTE;JARAQUI;0.00
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;205;N;NORTE;MANAUARA;0.00
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;209;N;NORTE;TAMBAQUI;0.00
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;203;N;NORTE;C. ROCHA;0.00
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;207;N;NORTE;PONTA NEGR;0.00
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;140;N;NORTE;UTE MAUA 3;85.94
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;201;N;NORTE;APARECIDA;85.94
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;212;N;NORTE;MARANHAO3;105.87
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;36;N;NORTE;MARANHAOIV;149.36
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;21;N;NORTE;MARANHAO V;149.36
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;116;N;NORTE;PARNAIB_IV;151.69
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;239;N;NORTE;PARNAIBA_V;197.39
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;46;N;NORTE;N.VENECIA2;286.88
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;176;N;NORTE;P. ITAQUI;301.85
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;70;N;NORTE;GERAMAR2;984.26
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;73;N;NORTE;GERAMAR1;984.26
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;151;NE;NORDESTE;POTIGUAR;0.00
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;144;NE;NORDESTE;PETROLINA;0.00
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;161;NE;NORDESTE;POTIGUAR_3;0.00
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;106;NE;NORDESTE;ERB CANDEI;108.45
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;147;NE;NORDESTE;PROSPERIDA;204.55
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;223;NE;NORDESTE;PROSP_III;208.41
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;96;NE;NORDESTE;TERMOPE;231.60
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;241;NE;NORDESTE;PROSP_II;246.30
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;167;NE;NORDESTE;P.PECEM1;300.59
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;163;NE;NORDESTE;P.PECEM2;309.34
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;224;NE;NORDESTE;PSERGIPE I;335.32
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;83;NE;NORDESTE;JS_PEREIRA;450.86
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;221;NE;NORDESTE;SYKUE I;510.12
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;58;NE;NORDESTE;TERMOCEARA;560.49
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;43;NE;NORDESTE;C.FURTADO;629.71
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;98;NE;NORDESTE;PERNAMBU_3;844.30
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;57;NE;NORDESTE;MARACANAU;954.72
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;152;NE;NORDESTE;TERMOCABO;972.32
2024-03-02;2024-03-08;2024;3;1;PMO Março 2024 - Revisão 1;67;NE;NORDESTE;TERMONE;977.78
